date;us_index;eu_index;ez_index;jp_index;ax_index;la_index;ts_index;tm_index;tl_index;tipss_index;tipsl_index;ig_index;igsd_index;igld_index;hysd_index;hyld_index;lc_index;hc_index;cash_index;eurusd;usdjpy;eurusd_spot;usdjpy_spot
2008-01-02;163.6515;65.9152;66.5121;57.7541;66.39926459494693;54.5096;96.4474;110.62;109.3811;;127.8257;53.2364;39.39513713364583;139.1169;33.336211780701355;104.7541;176.04170760162413;101.6516;;118.3267;133.3719;1.4715;109.66
2008-01-03;163.4369;66.0308;66.6128;57.9724;65.5159191402608;55.0184;96.5995;110.7869;109.6058;;128.2573;53.4256;39.425330317394064;138.6579;33.31625935062061;104.5541;176.46260827730046;101.8319;;118.6165;132.9651;1.475;109.32
2008-01-04;159.4617;64.4816;65.1968;56.4772;66.46326108233363;53.2287;96.7401;111.1623;109.8929;;128.2213;53.4677;39.48073978647048;139.7988;33.23521136473053;104.4383;176.51522086176;101.8819;;118.5607;132.1076;1.4743;108.6
2008-01-05;159.4617;64.4816;65.1968;56.4772;66.46326108233363;53.2287;96.7401;111.1623;109.8929;;128.2213;53.4677;39.48073978647048;139.7988;33.23521136473053;104.4383;176.51522086176;101.8819;;118.5607;132.1076;1.4743;108.6
2008-01-06;159.4617;64.4816;65.1968;56.4772;66.46326108233363;53.2287;96.7401;111.1623;109.8929;;128.2213;53.4677;39.48073978647048;139.7988;33.23521136473053;104.4383;176.51522086176;101.8819;;118.5607;132.1076;1.4743;108.6
2008-01-07;160.1732;64.8053;65.3927;56.1389;65.32489932184897;52.6713;96.6815;111.277;110.0926;;128.1973;53.5519;39.48173516615448;139.6283;33.04540628044948;103.8171;176.322308052075;102.1123;;118.1834;132.8315;1.4696;109.18
2008-01-08;157.2143;64.2157;64.7715;56.0079;65.35903078178855;52.8283;96.8221;111.3604;110.3238;;128.2932;53.5676;39.47144957608641;139.3661;32.87639471229474;103.217;177.5499350227976;102.3595;;118.2726;132.5211;1.4707;108.9
2008-01-09;159.2923;64.4816;65.1353;57.2302;66.1921486903136;54.0074;96.7752;111.4126;110.155;;128.1973;53.5045;39.49301613590656;139.0775;32.75268497309382;102.0905;177.1114968189681;102.2826;;117.8957;133.9139;1.4659;110.05
2008-01-10;160.4103;64.5337;65.2192;56.75;65.45114693787546;55.1998;96.7752;111.35;109.8554;;127.622;53.331;39.53714463523088;138.6682;32.57579990501261;102.8485;177.83053547324852;102.3727;;119.0552;133.0672;1.4804;109.34
2008-01-11;158.4679;63.4122;64.1278;55.7897;65.01965546988939;53.9256;97.0446;111.7775;110.5544;;128.5689;53.7254;39.6592445431358;139.6808;32.60460710207299;103.0696;178.93539974689887;102.0001;;118.8317;132.4998;1.4776;108.84
2008-01-12;158.4679;63.4122;64.1278;55.7897;65.01965546988939;53.9256;97.0446;111.7775;110.5544;;128.5689;53.7254;39.6592445431358;139.6808;32.60460710207299;103.0696;178.93539974689887;102.0001;;118.8317;132.4998;1.4776;108.84
2008-01-13;158.4679;63.4122;64.1278;55.7897;65.01965546988939;53.9256;97.0446;111.7775;110.5544;;128.5689;53.7254;39.6592445431358;139.6808;32.60460710207299;103.0696;178.93539974689887;102.0001;;118.8317;132.4998;1.4776;108.84
2008-01-14;160.0828;64.4643;65.292;56.4881;64.63334940057331;54.2994;97.0798;111.8506;110.6044;;129.1083;53.6571;39.68678338106001;139.1038;32.66502511634562;102.7066;180.1454891894683;102.3527;;119.5816;131.6886;1.4869;108.17
2008-01-15;156.1189;62.4469;63.1652;54.9166;63.92900018182028;51.9568;97.1618;112.1426;111.3283;;129.7676;53.778;39.71000890702019;139.8513;32.67135662518857;102.9749;179.54921323226017;102.523;;119.0686;130.0125;1.4804;106.79
2008-01-16;155.125;61.0942;61.8667;53.9125;61.423052878756806;49.9127;97.2403;112.1113;111.1161;;129.0004;53.7254;39.73091188038435;139.6415;32.67289861627209;102.8591;177.21672198788718;102.6632;;117.8405;131.075;1.4652;107.64
2008-01-17;150.7658;60.2214;60.7698;53.1704;61.92086797912548;47.9815;97.4078;112.6745;112.0148;;129.9354;53.8569;39.77271782711266;140.2972;32.57451491244301;102.1326;176.98873412189585;102.573;;117.7622;129.7508;1.4642;106.54
2008-01-18;149.964;60.285;60.5683;54.5673;61.68524454829262;48.581;97.4898;112.6328;111.8526;;130.0553;54.02;39.82646833004907;140.0611;32.46680917160898;102.9328;176.33984558022817;102.6331;;117.6039;130.1676;1.4621;106.87
2008-01-19;149.964;60.285;60.5683;54.5673;61.68524454829262;48.581;97.4898;112.6328;111.8526;;130.0553;54.02;39.82646833004907;140.0611;32.46680917160898;102.9328;176.33984558022817;102.6331;;117.6039;130.1676;1.4621;106.87
2008-01-20;149.964;60.285;60.5683;54.5673;61.68524454829262;48.581;97.4898;112.6328;111.8526;;130.0553;54.02;39.82646833004907;140.0611;32.46680917160898;102.9328;176.33984558022817;102.6331;;117.6039;130.1676;1.4621;106.87
2008-01-21;149.964;60.285;60.5683;54.5673;58.66557998738863;48.581;97.4898;112.6328;111.8526;;130.0553;54.02;39.82646833004907;140.0611;32.46680917160898;102.9328;173.55137860387248;102.6331;;116.2635;129.0856;1.4454;105.99
2008-01-22;148.1797;58.4005;58.2512;52.5598;54.89153259032019;48.0435;97.8997;113.6444;113.107;;131.0382;54.1726;40.01160895127445;140.3627;32.38942925541759;102.2169;175.18236872211827;102.1424;;117.6669;129.6711;1.4629;106.44
2008-01-23;151.3982;58.019;57.1263;52.7339;57.40581882961891;48.6938;97.8529;113.4243;112.5765;;130.7265;54.1252;40.072658905226895;140.5463;32.41019940804264;102.4169;175.07714355319916;102.1624;;117.6715;130.0124;1.4629;106.72
2008-01-24;152.7083;59.7474;59.3258;53.607;57.43490814206741;50.3817;97.5483;112.7475;111.553;;129.8395;53.7675;39.91804326097775;139.3529;32.21438990393635;103.7013;177.4622473820317;102.1824;;118.6897;130.585;1.4755;107.18
2008-01-25;150.4383;58.545;57.8706;54.4364;60.26510431455684;49.7601;97.806;113.2481;112.589;;130.8943;54.02;39.94425492598995;140.8611;32.30310111824152;103.8592;177.4622473820317;102.3407;;118.1076;130.0731;1.4681;106.73
2008-01-26;150.4383;58.545;57.8706;54.4364;60.26510431455684;49.7601;97.806;113.2481;112.589;;130.8943;54.02;39.94425492598995;140.8611;32.30310111824152;103.8592;177.4622473820317;102.3407;;118.1076;130.0731;1.4681;106.73
2008-01-27;150.4383;58.545;57.8706;54.4364;60.26510431455684;49.7601;97.806;113.2481;112.589;;130.8943;54.02;39.94425492598995;140.8611;32.30310111824152;103.8592;177.4622473820317;102.3407;;118.1076;130.0731;1.4681;106.73
2008-01-28;153.081;59.4641;59.2922;54.1308;58.19743598571743;51.1338;97.7592;113.0812;112.1771;;130.7385;54.0883;39.96250355353008;140.8217;32.482929987482194;103.3855;177.69023524802304;102.3025;;118.9175;130.2676;1.4781;106.9
2008-01-29;153.8941;59.9208;59.6616;55.0475;58.76467757846318;51.8948;97.7006;112.7527;111.7278;;130.6906;53.9411;39.9226883661698;140.5857;32.57638399254425;103.4908;178.05852333923983;102.1323;;118.8742;130.5478;1.4776;107.11
2008-01-30;153.1261;59.7127;59.5721;54.7856;57.56193147309252;52.0828;97.7709;112.8831;111.6741;;130.7147;53.9095;39.919370433889775;140.5595;32.646100680320565;103.8908;178.02344828293351;102.4428;;119.564;129.5349;1.4862;106.23
2008-01-31;155.3283;60.2792;59.8855;55.5277;57.83866779885258;53.1889;97.8646;113.2689;112.252;;131.3498;54.1041;39.9744481097382;141.0185;32.687454077560524;104.1014;177.9357606421676;102.4729;;119.5697;129.7657;1.4861;106.45
2008-02-01;157.7677;61.1116;60.9153;56.0079;59.02182710050791;54.1149;97.9715;113.5117;112.6148;;131.4226;54.2356;40.04147034179469;141.6134;32.6799543936543;104.1581;178.88278716243934;102.479;;119.1007;129.8502;1.4802;106.49
2008-02-02;157.7677;61.1116;60.9153;56.0079;59.02182710050791;54.1149;97.9715;113.5117;112.6148;;131.4226;54.2356;40.04147034179469;141.6134;32.6799543936543;104.1581;178.88278716243934;102.479;;119.1007;129.8502;1.4802;106.49
2008-02-03;157.7677;61.1116;60.9153;56.0079;59.02182710050791;54.1149;97.9715;113.5117;112.6148;;131.4226;54.2356;40.04147034179469;141.6134;32.6799543936543;104.1581;178.88278716243934;102.479;;119.1007;129.8502;1.4802;106.49
2008-02-04;156.1866;60.6145;60.378;55.8333;60.85115699601928;53.8349;97.9832;113.1806;111.9887;;130.6636;54.1881;40.06005076256283;141.2313;32.721658243413245;104.1846;179.2861503099625;102.5192;;119.3235;130.118;1.483;106.71
2008-02-05;151.3418;57.5797;56.9752;53.9562;60.80500195360099;51.0166;98.2064;113.909;112.7776;;131.2901;54.5312;40.15129390026352;141.7188;32.759133299443135;103.3419;177.79546041694215;102.2878;;117.8725;130.2513;1.4647;106.82
2008-02-06;150.1786;57.8976;57.2718;53.2577;59.18530903646848;50.9082;98.2416;113.773;112.5772;;131.1333;54.415;40.13769037791541;140.9547;32.689112886150376;103.1299;177.1114968189681;102.328;;117.7413;129.9212;1.4632;106.54
2008-02-07;151.3079;57.2675;56.9752;53.5633;58.93009880192032;51.605;98.1124;113.1248;111.3126;;129.5668;53.9716;40.114464851955226;139.3342;32.6346292011992;102.6954;175.90140737639868;101.9658;;116.5718;131.091;1.4485;107.49
2008-02-08;150.6303;57.0652;56.505;52.21;58.87114446202469;51.782;98.2886;113.7208;112.2517;;130.8684;54.1669;40.14366265601945;139.8612;32.4925557500036;101.9216;175.58573186964145;101.5733;;116.7545;130.9192;1.4504;107.3
2008-02-09;150.6303;57.0652;56.505;52.21;58.87114446202469;51.782;98.2886;113.7208;112.2517;;130.8684;54.1669;40.14366265601945;139.8612;32.4925557500036;101.9216;175.58573186964145;101.5733;;116.7545;130.9192;1.4504;107.3
2008-02-10;150.6303;57.0652;56.505;52.21;58.87114446202469;51.782;98.2886;113.7208;112.2517;;130.8684;54.1669;40.14366265601945;139.8612;32.4925557500036;101.9216;175.58573186964145;101.5733;;116.7545;130.9192;1.4504;107.3
2008-02-11;151.5225;57.1173;56.7009;52.7339;57.11376213263596;53.4123;98.3238;113.8671;112.5021;;131.2058;54.32;40.17883273818771;140.2827;32.33017941620827;101.1161;175.28759389103735;101.523;;116.8488;130.4787;1.4519;106.97
2008-02-12;152.697;58.5682;58.0665;53.5197;57.40795204586513;53.8636;98.359;113.7835;112.2642;;130.9648;54.262;40.13404065240736;140.0851;32.19406365783537;101.4977;176.90104648112995;101.5532;;117.3779;130.9167;1.4584;107.31
2008-02-13;154.5943;59.3948;59.0124;53.1268;57.76284165773684;55.4254;98.3943;113.6267;111.7884;;129.772;54.1247;40.18347784337973;138.6755;32.11549220307944;101.2327;177.0413467063554;101.7444;;117.3114;132.1599;1.4573;108.34
2008-02-14;152.7196;58.9323;58.4751;53.6506;59.982356197557415;54.4764;98.3238;113.4176;111.1749;;128.9045;54.0086;40.17020611425964;138.3724;32.1289262163071;101.7308;177.81299794509533;101.7323;;117.8725;131.5978;1.4643;107.87
2008-02-15;152.7986;58.7011;58.2792;54.3054;60.39872122307028;53.9543;98.2181;113.5326;111.4128;;129.5552;54.0719;40.13238168626735;138.8204;32.15383170865615;101.4765;177.95329817032078;101.9255;;118.2082;131.5481;1.4682;107.82
2008-02-16;152.7986;58.7011;58.2792;54.3054;60.39872122307028;53.9543;98.2181;113.5326;111.4128;;129.5552;54.0719;40.13238168626735;138.8204;32.15383170865615;101.4765;177.95329817032078;101.9255;;118.2082;131.5481;1.4682;107.82
2008-02-17;152.7986;58.7011;58.2792;54.3054;60.39872122307028;53.9543;98.2181;113.5326;111.4128;;129.5552;54.0719;40.13238168626735;138.8204;32.15383170865615;101.4765;177.95329817032078;101.9255;;118.2082;131.5481;1.4682;107.82
2008-02-18;152.7986;58.7011;58.2792;54.3054;60.04538304119583;53.9543;98.2181;113.5326;111.4128;;129.5552;54.0719;40.13238168626735;138.8204;32.15383170865615;101.4765;178.14621098000578;101.9255;;117.9966;132.0719;1.4658;108.23
2008-02-19;152.8099;59.4352;59.0684;54.8293;60.78813015238087;55.3059;98.1476;112.8218;110.6114;;128.813;53.7077;40.06005076256282;137.4502;32.15334107512957;100.9571;178.33912378969077;101.1607;;118.5498;131.534;1.4726;107.78
2008-02-20;153.9957;59.4063;59.2027;53.6943;59.53418685710085;56.8345;98.0302;112.6648;110.5113;;129.2359;53.6391;39.98274294043824;137.7532;32.12873930829698;101.2221;176.63798355883227;101.1607;;118.4672;131.9602;1.4715;108.12
2008-02-21;152.2227;59.3254;58.8389;54.0872;60.02831731122604;56.6576;98.3003;113.4698;111.6507;;130.0491;53.9558;40.08327628852299;138.7018;32.11474457103893;101.5719;178.00591075478036;101.05;;119.2786;131.0924;1.4814;107.4
2008-02-22;153.4988;59.8977;59.4042;54.5237;59.45894250223405;57.4053;98.1946;113.2085;111.3376;;129.6877;53.8238;40.09754339732709;138.1564;32.14679929477522;101.752;178.25143614892488;101.4224;;119.3971;130.8229;1.4827;107.17
2008-02-23;153.4988;59.8977;59.4042;54.5237;59.45894250223405;57.4053;98.1946;113.2085;111.3376;;129.6877;53.8238;40.09754339732709;138.1564;32.14679929477522;101.752;178.25143614892488;101.4224;;119.3971;130.8229;1.4827;107.17
2008-02-24;153.4988;59.8977;59.4042;54.5237;59.45894250223405;57.4053;98.1946;113.2085;111.3376;;129.6877;53.8238;40.09754339732709;138.1564;32.14679929477522;101.752;178.25143614892488;101.4224;;119.3971;130.8229;1.4827;107.17
2008-02-25;155.3848;60.7821;60.2045;55.6587;59.97653833506771;58.2747;98.0419;112.7484;110.5989;;129.0371;53.6655;40.01127715804645;137.2789;32.213011457361695;102.0594;179.3036878381157;101.5532;;119.4112;131.9328;1.483;108.07
2008-02-26;156.5254;61.9671;61.2455;56.2698;60.46698414294943;59.0976;98.1829;112.9994;110.8744;;129.8925;53.8661;40.05441027768678;138.267;32.34349661192961;102.7166;180.35593952730653;101.6436;;120.5851;130.9793;1.4974;107.28
2008-02-27;156.2883;61.759;61.5309;55.9643;61.67244525081529;60.124;98.3003;113.1875;111.1373;;130.1094;53.9083;40.09024394631104;138.1353;32.38209311602023;102.6954;182.30260515230955;101.845;;121.7751;130.0258;1.512;106.49
2008-02-28;154.9331;61.5162;61.1168;55.3531;61.93677013659733;60.0842;98.5352;114.0762;112.4395;;131.8323;54.1617;40.16854714811962;139.1366;32.465477452036865;102.547;182.4779804338413;101.7544;;122.3691;128.657;1.5193;105.37
2008-02-29;151.0482;59.9959;59.393;54.6983;61.19809552915507;57.2969;98.8759;115.0277;113.6415;;133.2178;54.5048;40.27538456753641;140.0193;32.4512257162649;102.1548;180.86452784374876;102.0563;;122.2632;126.7006;1.5179;103.74
2008-03-01;151.0482;59.9959;59.393;54.6983;61.19809552915507;57.2969;98.8759;115.0277;113.6415;;133.2178;54.5048;40.27538456753641;140.0193;32.4512257162649;102.1548;180.86452784374876;102.0563;;122.2632;126.7006;1.5179;103.74
2008-03-02;151.0482;59.9959;59.393;54.6983;61.19809552915507;57.2969;98.8759;115.0277;113.6415;;133.2178;54.5048;40.27538456753641;140.0193;32.4512257162649;102.1548;180.86452784374876;102.0563;;122.2632;126.7006;1.5179;103.74
2008-03-03;150.9917;59.9959;59.4937;54.6547;59.16417080275591;58.1795;98.8793;114.8638;113.3538;;133.1652;54.4845;40.28268401855247;140.017;32.41807290796913;102.1823;180.58392739329787;102.0699;;122.4632;126.3929;1.5204;103.49
2008-03-04;150.3706;59.3196;58.6094;53.3887;58.74683613349477;56.8987;98.8557;114.8219;112.9266;;132.8626;54.278;40.28301581178045;139.1967;32.36237432095214;102.0649;180.98729054082105;101.9386;;122.5666;126.2562;1.5217;103.37
2008-03-05;151.5451;59.967;59.3762;53.6943;58.57637276254655;58.0955;98.7969;114.5704;112.4367;;132.7777;53.9496;40.191109087623765;138.2177;32.338286551147405;102.3476;181.5835664980292;102.08;;122.9601;127.0476;1.5265;104.02
2008-03-06;147.9877;59.2849;58.7829;53.2141;59.34180953744141;55.9829;99.0911;115.1467;113.3411;;133.4919;54.0714;40.22959710207205;138.0324;32.32130128572737;102.0863;180.70669009037016;101.9325;;123.9019;125.42;1.538;102.67
2008-03-07;146.8019;58.7589;58.1561;52.4283;57.73161912904209;55.0184;99.044;115.461;113.7304;;133.9884;53.9972;40.24154165828013;137.7414;32.3318615882994;101.8729;179.53167570410707;101.8274;;123.716;125.4295;1.5355;102.67
2008-03-08;146.8019;58.7589;58.1561;52.4283;57.73161912904209;55.0184;99.044;115.461;113.7304;;133.9884;53.9972;40.24154165828013;137.7414;32.3318615882994;101.8729;179.53167570410707;101.8274;;123.716;125.4295;1.5355;102.67
2008-03-09;146.8019;58.7589;58.1561;52.4283;57.73161912904209;55.0184;99.044;115.461;113.7304;;133.9884;53.9972;40.24154165828013;137.7414;32.3318615882994;101.8729;179.53167570410707;101.8274;;123.716;125.4295;1.5355;102.67
2008-03-10;144.7013;58.1577;57.5684;52.21;56.598881302297485;53.5252;99.1499;115.8592;114.5468;;134.9931;54.1508;40.27405739462439;137.7149;32.32123119522358;101.6382;178.6898743527544;101.8375;;123.6271;124.3267;1.5344;101.76
2008-03-11;149.7607;60.0075;59.6392;53.7439;57.15914146005561;56.5824;98.6557;114.759;113.2996;;133.6858;53.7112;40.07431787136691;136.1405;32.36008469782814;101.8943;179.79473862640475;101.7466;;123.5787;126.3642;1.5338;103.42
2008-03-12;148.5636;60.1578;59.6168;53.7379;57.86329675005898;56.6708;98.9734;115.6392;114.6096;;134.9689;53.939;40.13437244563536;137.7811;32.226024927566606;101.8729;181.566028969876;101.7972;;125.3118;124.3935;1.5551;101.8
2008-03-13;149.2299;60.4526;59.8631;53.9125;55.51714673671259;56.9297;98.9263;115.4401;114.0067;;134.0973;53.7695;40.07863118333094;136.286;32.19261512075692;101.1582;181.28542851942507;101.5546;;125.9974;122.997;1.5635;100.65
2008-03-14;146.2259;58.9208;58.6654;50.3329;55.10756921743771;55.7351;99.2205;116.2155;115.1874;;134.3971;53.8595;40.15792976482353;136.2066;32.0123423449922;100.5502;181.7063291951014;101.9992;;126.3206;121.1111;1.5674;99.09
2008-03-15;146.2259;58.9208;58.6654;50.3329;55.10756921743771;55.7351;99.2205;116.2155;115.1874;;134.3971;53.8595;40.15792976482353;136.2066;32.0123423449922;100.5502;181.7063291951014;101.9992;;126.3206;121.1111;1.5674;99.09
2008-03-16;146.2259;58.9208;58.6654;50.3329;55.10756921743771;55.7351;99.2205;116.2155;115.1874;;134.3971;53.8595;40.15792976482353;136.2066;32.0123423449922;100.5502;181.7063291951014;101.9992;;126.3206;121.1111;1.5674;99.09
2008-03-17;144.7352;57.9092;57.9658;51.7735;52.62082086059025;53.7442;99.4441;116.7708;115.7651;;132.9595;54.1004;40.217652545863984;137.318;32.05652272588529;100.0808;180.0928766050088;101.787;;126.7823;118.9673;1.573;97.33
2008-03-18;150.9013;59.6665;59.5217;53.2577;53.16847564962068;56.5425;99.0911;116.0478;114.9739;;132.8142;54.0873;40.06038255579081;137.0666;31.92050042151744;101.5529;181.9518545892459;102.2922;;125.9456;122.0673;1.5625;99.86
2008-03-19;147.4456;57.3832;57.3613;51.6425;54.28298417389755;52.7686;99.197;116.5926;115.9661;;133.3712;53.9919;40.1124740925872;137.662;31.958910017597955;101.6596;181.70632919510135;102.4135;;125.9557;121.0726;1.5626;99.04
2008-03-20;150.5851;58.1115;57.8706;52.6029;53.66997539623282;52.8272;99.0793;116.467;116.2173;;133.6615;54.0237;40.02886219913058;138.3897;32.06203651218396;102.1396;179.4615255914943;102.3933;;124.3854;121.6549;1.5428;99.51
2008-03-21;150.5851;58.1115;57.8706;52.6029;54.10263043671687;52.8272;99.0793;116.467;116.2173;;133.6615;54.0237;40.02886219913058;138.3897;32.06203651218396;102.1396;179.44398806334112;102.3933;;124.4276;121.7239;1.5432;99.58
2008-03-22;150.5851;58.1115;57.8706;52.6029;54.10263043671687;52.8272;99.0793;116.467;116.2173;;133.6615;54.0237;40.02886219913058;138.3897;32.06203651218396;102.1396;179.44398806334112;102.3933;;124.4276;121.7239;1.5432;99.58
2008-03-23;150.5851;58.1115;57.8706;52.6029;54.10263043671687;52.8272;99.0793;116.467;116.2173;;133.6615;54.0237;40.02886219913058;138.3897;32.06203651218396;102.1396;179.44398806334112;102.3933;;124.4276;121.7239;1.5432;99.58
2008-03-24;153.1374;59.152;59.0907;54.2181;55.12075637241436;53.9654;98.6674;115.1257;114.17;;131.3011;53.8172;39.94890003118199;138.125;32.159789401478875;102.9204;179.70705098563883;102.4135;;124.3569;123.1742;1.5423;100.75
2008-03-25;153.5989;60.204;60.1877;54.7856;57.39398917588984;55.5758;98.7381;115.2096;114.5719;;131.0832;54.0025;39.98805163208628;138.7469;32.14724320129929;103.185;180.3734770554597;102.2114;;126.2053;122.2653;1.565;99.98
2008-03-26;151.4763;60.4353;60.5459;54.3491;57.5078253519383;56.1576;98.9499;115.5239;114.6599;;131.4706;53.8331;40.01957198874653;138.9162;32.2472389867157;102.945;180.7242276185233;102.4135;;127.7875;121.2831;1.5845;99.2
2008-03-27;150.6818;60.5104;60.3668;54.1745;57.28984943732421;55.5758;99.0558;115.482;114.5091;;131.7369;53.9178;40.0169176429225;138.0721;32.24074393336388;102.609;181.1626658223528;102.3731;;127.2562;121.8422;1.5779;99.65
2008-03-28;149.3991;60.2156;60.4284;54.3927;58.203253848207126;55.3082;99.1028;115.7021;114.9613;;132.7174;54.1138;40.03748882305865;138.813;32.325459988952645;102.6623;180.3208644710001;102.1811;;127.4028;121.3616;1.5796;99.23
2008-03-29;149.3991;60.2156;60.4284;54.3927;58.203253848207126;55.3082;99.1028;115.7021;114.9613;;132.7174;54.1138;40.03748882305865;138.813;32.325459988952645;102.6623;180.3208644710001;102.1811;;127.4028;121.3616;1.5796;99.23
2008-03-30;149.3991;60.2156;60.4284;54.3927;58.203253848207126;55.3082;99.1028;115.7021;114.9613;;132.7174;54.1138;40.03748882305865;138.813;32.325459988952645;102.6623;180.3208644710001;102.1811;;127.4028;121.3616;1.5796;99.23
2008-03-31;150.0915;60.7012;60.8929;53.9998;57.45119815703857;55.8568;99.1207;115.9221;115.1623;;133.0321;54.0396;40.0570646235108;139.1835;32.39041052247078;103.1153;179.88242626717062;102.1508;;127.3477;121.9328;1.5788;99.7
2008-04-01;155.6194;62.6319;62.7622;55.5714;57.54525360062204;57.9694;98.7685;115.0042;114.1586;;131.8798;53.9402;39.95321334314603;138.962;32.35580917709656;103.5707;179.86488873901746;102.0391;;125.9456;124.5709;1.5614;101.85
2008-04-02;155.3016;62.655;62.8126;55.4841;59.019499955512046;58.445;98.686;114.6786;113.7805;;131.8844;53.8445;39.88386855849351;139.2014;32.40870414396169;103.6244;181.40819121649733;102.3538;;126.536;125.2033;1.5686;102.36
2008-04-03;155.5172;62.759;62.9077;55.746;59.483183595941135;58.9516;98.6152;114.5106;113.7742;;131.8357;53.9827;39.90443973862967;139.2678;32.48804659425938;103.4418;181.39065368834412;102.435;;126.5372;125.0904;1.5684;102.26
2008-04-04;155.7442;63.1001;63.0936;55.7897;59.349954544927;59.3564;98.7921;115.0672;114.6501;;132.5906;54.1954;40.00795922576645;140.9563;32.57287946735447;103.8391;182.2675300960032;102.7598;;126.9822;124.1455;1.5737;101.47
2008-04-05;155.7442;63.1001;63.0936;55.7897;59.349954544927;59.3564;98.7921;115.0672;114.6501;;132.5906;54.1954;40.00795922576645;140.9563;32.57287946735447;103.8391;182.2675300960032;102.7598;;126.9822;124.1455;1.5737;101.47
2008-04-06;155.7442;63.1001;63.0936;55.7897;59.349954544927;59.3564;98.7921;115.0672;114.6501;;132.5906;54.1954;40.00795922576645;140.9563;32.57287946735447;103.8391;182.2675300960032;102.7598;;126.9822;124.1455;1.5737;101.47
2008-04-07;155.7783;63.4122;63.4506;56.1825;60.07195127989877;59.6595;98.6034;114.4791;113.8939;;132.2864;54.1688;39.99070597791031;141.1159;32.80025306167047;104.666;182.95149369397717;103.0339;;126.7735;125.2926;1.5711;102.4
2008-04-08;155.2335;62.8342;63.1708;55.3531;59.40793924107433;59.832;98.6624;114.5316;113.9065;;132.0549;54.2061;40.03582985691865;140.6133;32.90784198499817;105.0203;182.86380605321125;103.0643;;126.7905;125.608;1.5712;102.66
2008-04-09;153.9735;62.5914;62.835;54.5237;58.96985419559992;59.2524;98.8511;115.1298;114.5871;;132.9315;54.5038;40.1217643029713;140.1985;32.92968685868143;104.1076;183.4425444822662;103.0542;;127.768;124.5774;1.5831;101.81
2008-04-10;154.5524;62.4064;62.6055;54.3491;59.58906869325368;59.6794;98.8157;114.8677;114.1333;;132.3593;54.3496;40.09621622441511;140.3288;32.897048047413506;104.4834;184.05635796762752;103.3181;;127.0509;124.7581;1.5742;101.95
2008-04-11;151.5558;61.3891;61.6764;54.6983;60.41481730929178;58.7326;98.9808;115.2668;114.6249;;133.3455;54.4826;40.123755062339306;140.4644;32.883567307183306;103.6458;184.17912066469975;103.4298;;127.6094;123.5801;1.5808;100.96
2008-04-12;151.5558;61.3891;61.6764;54.6983;60.41481730929178;58.7326;98.9808;115.2668;114.6249;;133.3455;54.4826;40.123755062339306;140.4644;32.883567307183306;103.6458;184.17912066469975;103.4298;;127.6094;123.5801;1.5808;100.96
2008-04-13;151.5558;61.3891;61.6764;54.6983;60.41481730929178;58.7326;98.9808;115.2668;114.6249;;133.3455;54.4826;40.123755062339306;140.4644;32.883567307183306;103.6458;184.17912066469975;103.4298;;127.6094;123.5801;1.5808;100.96
2008-04-14;150.9656;61.5104;61.766;54.3491;59.06798214292621;58.925;98.9218;115.1036;114.335;;132.9315;54.3603;40.13802217114341;139.6002;32.876885345821364;104.0109;184.10897055208707;103.4602;;127.7964;123.7362;1.5832;101.1
2008-04-15;151.7828;61.811;62.0794;54.742;59.18918761146163;59.5665;98.7921;114.7626;113.8183;;132.4445;54.2752;40.07829939010297;139.3077;32.872259372570795;104.0002;183.7932950453298;103.5719;;127.4744;124.6392;1.579;101.83
2008-04-16;154.8475;63.6724;63.8928;56.4881;59.59857120198684;61.2102;98.5775;114.1115;113.0495;;131.6287;54.0253;39.99269673727834;138.51;32.9370229980788;104.4539;184.23173324915933;103.6632;;128.7512;124.661;1.5948;101.83
2008-04-17;155.0859;62.8573;62.9917;55.6587;60.29555112825291;61.9181;98.403;113.8909;112.7848;;131.0808;53.9934;39.90842125736571;138.869;33.021855871173884;104.5586;184.1791206646998;103.5313;;128.4376;125.4785;1.5908;102.48
2008-04-18;157.9917;63.6203;63.7249;57.1866;60.07524806864294;61.9247;98.344;113.6704;112.6714;;130.9591;53.9987;39.86296558512937;139.4806;33.10451593865128;105.2673;183.6880698764108;103.308;;127.7116;126.9211;1.5818;103.67
2008-04-19;157.9917;63.6203;63.7249;57.1866;60.07524806864294;61.9247;98.344;113.6704;112.6714;;130.9591;53.9987;39.86296558512937;139.4806;33.10451593865128;105.2673;183.6880698764108;103.308;;127.7116;126.9211;1.5818;103.67
2008-04-20;157.9917;63.6203;63.7249;57.1866;60.07524806864294;61.9247;98.344;113.6704;112.6714;;130.9591;53.9987;39.86296558512937;139.4806;33.10451593865128;105.2673;183.6880698764108;103.308;;127.7116;126.9211;1.5818;103.67
2008-04-21;157.7193;63.7822;64.0103;57.012;61.08542292560454;63.0396;98.2509;113.5653;112.684;;131.0078;54.0519;39.91671608806577;139.0285;33.28425135388691;105.0955;184.09143302393392;103.2978;;128.4875;126.4416;1.5912;103.27
2008-04-22;156.5501;63.2215;63.3051;55.9206;61.20856768163653;62.8051;98.2851;113.6073;112.7722;;131.3365;54.1263;39.9060987047697;138.7227;33.33740331926596;105.2351;184.6350963966825;103.1658;;129.1426;126.158;1.5991;103.03
